cust_id,tradeline_id,credit_type,is_active,sanction_amount,current_balance,emi_amount,dpd_history,written_off_flag,last_payment_date,opened_date,max_dpd,dpd_months
CUST108499,TL1027701,PL,1,46933,24805,689,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-24,2021-07-15,0,0
CUST108499,TL1027702,PL,1,49931,13588,4529,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-10,2016-09-18,0,0
CUST108501,TL1027703,Auto,0,146816,44171,3680,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-09,2019-10-28,0,0
CUST108501,TL1027704,CD,0,14226,1276,53,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-22,2019-05-26,0,0
CUST108501,TL1027705,PL,0,76884,15842,440,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-26,2022-02-26,0,0
CUST108502,TL1027706,CC,1,63232,10325,430,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-22,2021-03-06,0,0
CUST108503,TL1027707,PL,1,38031,24701,2744,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-12,2020-04-06,0,0
CUST108503,TL1027708,PL,1,26809,11436,1270,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-06,2016-02-28,0,0
CUST108504,TL1027709,CC,1,66511,23393,7797,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-11,2019-12-22,0,0
CUST108504,TL1027710,PL,1,135159,16728,5576,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-28,2020-05-31,0,0
CUST108504,TL1027711,PL,0,154799,14901,620,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-05,2020-05-24,0,0
CUST108504,TL1027712,CC,1,66180,15248,1694,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-15,2023-09-15,0,0
CUST108505,TL1027713,CC,1,53214,34121,5686,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-10,2023-09-10,0,0
CUST108505,TL1027714,PL,1,119543,28705,3189,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-19,2021-09-13,0,0
CUST108505,TL1027715,CC,1,53369,48166,1337,"0,0,0,60,0,0,0,0,0,0,0,0",0,2023-08-20,2021-06-12,60,1
CUST108505,TL1027716,CC,1,53479,18971,526,"0,0,0,0,0,0,0,0,0,0,0,30",0,2023-09-04,2015-04-17,30,1
CUST108505,TL1027717,CD,0,16579,12410,2068,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-18,2018-11-26,0,0
CUST108505,TL1027718,PL,1,106842,33160,11053,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-26,2015-06-04,0,0
CUST108506,TL1027719,CC,1,2000,648,27,"0,0,30,0,0,0,0,0,0,0,0,0",0,2023-07-14,2019-01-20,30,1
CUST108506,TL1027720,CC,1,2000,804,268,"0,0,0,0,0,0,0,0,0,0,0,60",0,2023-03-05,2023-02-03,60,1
CUST108506,TL1027721,CD,0,1000,188,31,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-22,2019-12-31,0,0
CUST108507,TL1027722,PL,1,75867,44655,4961,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-01,2016-04-19,0,0
CUST108507,TL1027723,CC,1,34527,6841,2280,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-04,2016-08-31,0,0
CUST108508,TL1027724,CD,1,21872,9379,3126,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-23,2022-06-07,0,0
CUST108508,TL1027725,CD,0,20861,3359,93,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-29,2023-06-30,0,0
CUST108508,TL1027726,PL,1,140568,64002,7111,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-22,2019-06-08,0,0
CUST108508,TL1027727,CC,0,56820,9058,251,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-14,2018-09-21,0,0
CUST108508,TL1027728,CC,0,64402,8555,712,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-22,2018-08-26,0,0
CUST108508,TL1027729,PL,1,133160,8508,709,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-14,2023-04-02,0,0
CUST108511,TL1027730,CC,1,29956,3825,637,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-11,2017-04-03,0,0
CUST108511,TL1027731,CD,0,9355,454,50,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-04,2022-07-05,0,0
CUST108511,TL1027732,PL,0,57782,28041,9347,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-27,2017-01-27,0,0
CUST108511,TL1027733,CD,1,9668,2811,117,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-09,2019-04-11,0,0
CUST108511,TL1027734,PL,1,65994,29041,806,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-11,2017-07-31,0,0
CUST108511,TL1027735,CD,1,9880,1236,206,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-07,2019-05-19,0,0
CUST108511,TL1027736,PL,1,63331,21927,913,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-31,2017-10-17,0,0
CUST108512,TL1027737,PL,1,107877,30649,3405,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-04,2015-01-10,0,0
CUST108512,TL1027738,CC,1,49137,17138,2856,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-10,2018-06-18,0,0
CUST108512,TL1027739,CC,1,48391,26372,2930,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-23,2023-12-20,0,0
CUST108513,TL1027740,PL,1,65534,13087,363,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-10,2018-08-01,0,0
CUST108513,TL1027741,PL,1,68493,24017,1000,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-02,2016-08-31,0,0
CUST108513,TL1027742,CD,1,10616,6308,262,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-25,2019-11-25,0,0
CUST108514,TL1027743,CD,0,35876,16429,684,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-04,2017-05-04,0,0
CUST108514,TL1027744,CD,1,31186,14328,398,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-21,2018-11-27,0,0
CUST108515,TL1027745,CC,1,86072,37734,3144,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-02,2022-09-30,0,0
CUST108516,TL1027746,CC,1,53171,16973,1414,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-10,2017-06-27,0,0
CUST108516,TL1027747,PL,0,110612,76607,6383,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-03,2022-07-25,0,0
CUST108516,TL1027748,CC,1,44893,10135,281,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-20,2016-03-03,0,0
CUST108516,TL1027749,CD,0,16867,8557,237,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-10,2023-03-21,0,0
CUST108517,TL1027750,CC,0,27436,19982,832,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-26,2018-09-07,0,0
CUST108518,TL1027751,PL,1,26293,5900,163,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-01,2023-02-15,0,0
CUST108518,TL1027752,CD,0,3056,1244,207,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-08,2015-11-19,0,0
CUST108518,TL1027753,PL,1,35444,9893,3297,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-26,2022-04-23,0,0
CUST108518,TL1027754,PL,0,8637,1268,422,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-03,2017-09-28,0,0
CUST108518,TL1027755,PL,1,36724,18470,3078,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-02,2023-05-01,0,0
CUST108518,TL1027756,CC,0,3275,225,25,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-29,2022-10-04,0,0
CUST108519,TL1027757,PL,1,43353,24700,4116,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-12,2018-11-06,0,0
CUST108519,TL1027758,PL,1,46325,14908,2484,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-17,2017-09-16,0,0
CUST108520,TL1027759,CC,1,24575,8630,1438,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-17,2015-01-04,0,0
CUST108520,TL1027760,PL,1,46620,11434,476,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-17,2020-10-22,0,0
CUST108520,TL1027761,PL,1,61672,9860,273,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-12,2018-03-21,0,0
CUST108521,TL1027762,CC,1,38995,9729,1621,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-12,2022-10-29,0,0
CUST108521,TL1027763,PL,0,82690,23805,991,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-12,2021-01-23,0,0
CUST108521,TL1027764,CC,1,34961,17392,5797,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-14,2018-01-18,0,0
CUST108521,TL1027765,PL,1,69953,45432,7572,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-11-19,2018-11-07,0,0
CUST108521,TL1027766,CC,1,32911,7632,636,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-04,2016-06-28,0,0
CUST108521,TL1027767,CC,1,32027,2729,113,"0,0,0,60,0,0,0,0,0,0,0,0",0,2024-02-14,2019-10-13,60,1
CUST108521,TL1027768,PL,1,78028,21185,882,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-13,2021-04-15,0,0
CUST108521,TL1027769,PL,1,78300,8980,1496,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-13,2016-09-13,0,0
CUST108521,TL1027770,PL,1,79429,36082,3006,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-18,2016-01-14,0,0
CUST108521,TL1027771,CD,0,12980,221,24,"0,60,0,0,0,0,0,0,0,0,0,0",0,2024-03-08,2023-11-26,60,1
CUST108522,TL1027772,CD,1,12829,3778,104,"0,0,0,0,0,0,30,0,0,0,0,0",0,2023-09-27,2023-08-19,30,1
CUST108522,TL1027773,CD,1,11147,4737,526,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-14,2023-10-11,0,0
CUST108522,TL1027774,PL,1,83012,5951,1983,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-05,2016-08-02,0,0
CUST108523,TL1027775,PL,0,22716,4909,545,"0,0,0,0,0,0,30,0,0,0,0,0",0,2024-02-14,2017-01-30,30,1
CUST108523,TL1027776,CD,1,3128,640,53,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-09,2016-09-11,0,0
CUST108523,TL1027777,CD,1,3741,474,39,"0,0,30,0,0,0,0,0,0,0,0,0",0,2024-09-12,2019-08-07,30,1
CUST108523,TL1027778,PL,0,26995,7516,2505,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-21,2017-01-16,0,0
CUST108524,TL1027779,PL,1,81504,39104,6517,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-21,2019-01-01,0,0
CUST108524,TL1027780,CC,1,32447,1286,107,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-10,2017-04-18,0,0
CUST108524,TL1027781,CD,1,11171,4521,1507,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-28,2015-01-13,0,0
CUST108524,TL1027782,PL,1,73297,28926,3214,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-11-16,2019-05-05,0,0
CUST108524,TL1027783,CC,1,30893,11075,3691,"0,0,0,0,0,0,0,0,30,0,0,0",0,2023-05-28,2018-05-30,30,1
CUST108525,TL1027784,Auto,1,283086,15424,1713,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-26,2020-06-06,0,0
CUST108525,TL1027785,CC,0,63406,6232,173,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-21,2018-03-14,0,0
CUST108526,TL1027786,CD,1,6512,5413,1804,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-21,2020-04-02,0,0
CUST108526,TL1027787,CD,0,7675,4212,117,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-01,2018-03-11,0,0
CUST108526,TL1027788,CC,0,15514,12944,539,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-09,2022-09-20,0,0
CUST108526,TL1027789,CC,1,10489,59,19,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-07,2016-09-05,0,0
CUST108527,TL1027790,CC,1,11480,2973,82,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-20,2022-07-26,0,0
CUST108527,TL1027791,CC,1,8672,6727,747,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-10,2015-03-20,0,0
CUST108527,TL1027792,CD,0,3999,1515,126,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-30,2015-11-10,0,0
CUST108527,TL1027793,PL,1,13578,3259,543,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-05,2018-09-02,0,0
CUST108527,TL1027794,CC,1,8287,1138,31,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-24,2019-12-14,0,0
CUST108527,TL1027795,PL,1,7829,3835,426,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-26,2019-09-18,0,0
CUST108527,TL1027796,PL,1,8365,3080,85,"0,0,0,0,60,0,0,0,0,0,0,0",0,2024-08-25,2018-05-02,60,1
CUST108527,TL1027797,PL,0,30669,15789,5263,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-05,2015-07-18,0,0
CUST108528,TL1027798,CD,1,14379,1808,150,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-03,2015-06-01,0,0
CUST108528,TL1027799,CC,0,35031,13079,544,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-21,2016-05-18,0,0
CUST108528,TL1027800,PL,1,77645,15841,2640,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-12,2022-10-26,0,0
CUST108528,TL1027801,CC,0,36058,2174,181,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-24,2016-11-24,0,0
CUST108528,TL1027802,CD,1,13300,8818,367,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-20,2018-04-12,0,0
CUST108528,TL1027803,PL,1,91402,33145,11048,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-22,2017-04-11,0,0
CUST108529,TL1027804,PL,0,224696,99660,8305,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-16,2018-11-14,0,0
CUST108530,TL1027805,PL,0,71914,5068,844,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-03,2023-10-10,0,0
CUST108530,TL1027806,PL,0,70708,55767,2323,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-24,2023-06-22,0,0
CUST108530,TL1027807,PL,0,58832,29031,2419,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-17,2017-11-26,0,0
CUST108530,TL1027808,PL,1,74246,8343,2781,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-26,2019-05-01,0,0
CUST108531,TL1027809,CD,1,31430,10401,1155,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-08,2023-07-21,0,0
CUST108531,TL1027810,PL,1,193786,19598,816,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-05,2015-06-26,0,0
CUST108531,TL1027811,PL,0,201495,3487,145,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-17,2023-04-08,0,0
CUST108531,TL1027812,CD,1,31194,21255,1771,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-03,2017-04-21,0,0
CUST108531,TL1027813,CD,0,32179,2490,830,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-06,2017-11-03,0,0
CUST108531,TL1027814,PL,1,183452,48906,4075,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-12,2023-06-08,0,0
CUST108532,TL1027815,CD,1,14497,7254,806,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-26,2022-05-06,0,0
CUST108532,TL1027816,CD,1,14637,6311,175,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-26,2016-04-30,0,0
CUST108532,TL1027817,CC,1,36564,13473,561,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-08,2017-06-29,0,0
CUST108533,TL1027818,PL,1,39502,17671,1472,"0,0,0,30,0,0,90,0,0,0,0,0",0,2023-08-24,2016-11-23,90,2
CUST108534,TL1027819,CC,1,65175,32536,903,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-17,2023-07-24,0,0
CUST108534,TL1027820,CC,1,62104,12443,1036,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-11,2018-01-18,0,0
CUST108534,TL1027821,PL,1,142159,17444,726,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-01,2017-10-08,0,0
CUST108534,TL1027822,PL,1,148431,36811,3067,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-07,2019-12-13,0,0
CUST108534,TL1027823,CD,0,23189,10011,834,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-20,2021-02-14,0,0
CUST108534,TL1027824,CC,0,58336,22158,923,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-18,2015-08-20,0,0
CUST108534,TL1027825,CC,0,62623,3878,161,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-09,2021-07-13,0,0
CUST108535,TL1027826,CD,1,15434,2044,340,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-19,2016-04-24,0,0
CUST108535,TL1027827,PL,0,74829,16428,1825,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-04,2017-06-09,0,0
CUST108535,TL1027828,PL,0,83658,17015,2835,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-25,2018-08-01,0,0
CUST108535,TL1027829,PL,1,85546,44747,14915,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-08,2016-07-13,0,0
CUST108535,TL1027830,CD,1,15784,3769,314,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-26,2022-11-20,0,0
CUST108535,TL1027831,PL,1,85287,25753,715,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-18,2023-08-15,0,0
CUST108535,TL1027832,PL,1,82563,15339,5113,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-23,2021-01-26,0,0
CUST108536,TL1027833,CC,0,32963,1231,410,"0,0,30,0,0,0,0,0,30,0,0,0",0,2023-03-24,2022-04-02,30,2
CUST108537,TL1027834,CC,1,33167,7045,293,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-11-12,2021-02-04,0,0
CUST108537,TL1027835,PL,1,72661,17793,741,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-25,2015-12-17,0,0
CUST108537,TL1027836,PL,0,73868,23692,2632,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-24,2016-10-24,0,0
CUST108537,TL1027837,PL,1,73602,7861,1310,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-13,2015-10-28,0,0
CUST108538,TL1027838,CC,1,21451,8648,1441,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-10,2021-05-03,0,0
CUST108538,TL1027839,CC,1,21321,14423,2403,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-03,2020-01-18,0,0
CUST108538,TL1027840,CC,1,17502,2801,77,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-17,2017-06-13,0,0
CUST108538,TL1027841,PL,1,44992,16554,459,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-29,2022-06-12,0,0
CUST108538,TL1027842,PL,0,42844,25763,715,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-30,2016-01-03,0,0
CUST108539,TL1027843,CD,1,15670,1165,388,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-01,2017-02-24,0,0
CUST108539,TL1027844,CC,1,40390,1769,196,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-22,2016-08-27,0,0
CUST108539,TL1027845,CD,1,15051,2492,69,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-30,2017-05-05,0,0
CUST108539,TL1027846,PL,1,98370,15099,419,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-21,2023-01-07,0,0
CUST108539,TL1027847,PL,1,96599,28020,778,"0,0,0,0,0,0,0,0,30,0,0,0",0,2023-10-13,2016-07-26,30,1
CUST108539,TL1027848,CC,1,44903,26371,732,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-20,2015-07-28,0,0
CUST108541,TL1027849,CC,0,86804,26067,2896,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-16,2018-09-01,0,0
CUST108541,TL1027850,CC,1,92229,82536,2292,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-27,2021-12-28,0,0
CUST108541,TL1027851,CC,1,88802,43365,3613,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-05,2020-12-07,0,0
CUST108541,TL1027852,PL,1,197001,99691,2769,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-02,2020-04-24,0,0
CUST108541,TL1027853,CC,1,93090,35298,5883,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-05,2023-01-29,0,0
CUST108542,TL1027854,PL,1,159625,117421,9785,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-14,2019-01-11,0,0
CUST108542,TL1027855,CC,1,72956,30143,10047,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-02,2019-08-06,0,0
CUST108542,TL1027856,CC,0,74280,18400,511,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-28,2022-09-03,0,0
CUST108542,TL1027857,PL,1,174346,20386,849,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-11,2016-07-19,0,0
CUST108542,TL1027858,CD,1,28727,22841,2537,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-01,2019-08-02,0,0
CUST108544,TL1027859,PL,1,28103,10703,3567,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-14,2021-03-24,0,0
CUST108544,TL1027860,PL,1,23799,10278,856,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-26,2016-04-08,0,0
CUST108545,TL1027861,PL,1,93241,27448,9149,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-03,2021-08-10,0,0
CUST108546,TL1027862,CC,0,29949,17586,2931,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-26,2015-10-22,0,0
CUST108547,TL1027863,CC,1,36425,7665,1277,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-20,2017-12-31,0,0
CUST108547,TL1027864,PL,1,69497,23810,7936,"0,0,0,0,0,0,0,0,30,0,0,0",0,2023-03-25,2017-12-17,30,1
CUST108547,TL1027865,PL,0,85463,58298,2429,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-05,2016-04-28,0,0
CUST108547,TL1027866,PL,1,95589,6096,2032,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-21,2017-09-14,0,0
CUST108548,TL1027867,PL,1,63144,8319,231,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-30,2021-12-04,0,0
CUST108548,TL1027868,CC,1,26464,10314,1146,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-31,2023-01-27,0,0
CUST108548,TL1027869,PL,1,50130,20804,2311,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-15,2020-08-13,0,0
CUST108549,TL1027870,PL,1,20901,1134,189,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-03,2016-12-04,0,0
CUST108549,TL1027871,CD,1,2250,323,26,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-14,2017-05-15,0,0
CUST108549,TL1027872,CC,0,6960,1610,268,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-07,2023-11-14,0,0
CUST108549,TL1027873,CC,0,9791,4925,205,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-26,2015-07-14,0,0
CUST108549,TL1027874,Auto,1,67761,29751,1239,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-31,2018-07-01,0,0
CUST108549,TL1027875,PL,0,33252,6042,167,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-09,2016-06-21,0,0
CUST108549,TL1027876,PL,0,17907,1023,28,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-10,2017-08-16,0,0
CUST108551,TL1027877,PL,0,24114,6396,2132,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-23,2017-08-07,0,0
CUST108551,TL1027878,PL,0,36368,11583,482,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-30,2022-07-01,0,0
CUST108552,TL1027879,CC,1,20520,11436,476,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-20,2021-03-05,0,0
CUST108552,TL1027880,PL,1,59959,16747,1860,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-29,2021-07-11,0,0
CUST108552,TL1027881,PL,1,66559,42830,1189,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-30,2022-09-24,0,0
CUST108553,TL1027882,PL,1,58555,13355,1112,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-07,2020-01-06,0,0
CUST108553,TL1027883,PL,1,49859,18761,6253,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-08,2017-12-19,0,0
CUST108554,TL1027884,CD,1,15475,6956,193,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-09,2020-12-17,0,0
CUST108554,TL1027885,PL,1,90237,28066,779,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-05,2017-08-05,0,0
CUST108554,TL1027886,CC,1,41587,25003,694,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-23,2017-09-19,0,0
CUST108555,TL1027887,CD,0,40130,1714,571,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-11,2019-10-15,0,0
CUST108555,TL1027888,CC,0,109796,82192,6849,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-21,2021-09-09,0,0
CUST108555,TL1027889,CC,1,110697,45305,7550,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-19,2019-09-27,0,0
CUST108555,TL1027890,PL,0,247749,141183,5882,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-19,2021-05-25,0,0
CUST108555,TL1027891,CC,1,107184,13576,2262,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-22,2016-04-22,0,0
CUST108556,TL1027892,PL,1,35450,11318,3772,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-02,2016-07-27,0,0
CUST108556,TL1027893,CC,1,16404,1417,118,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-19,2021-04-21,0,0
CUST108557,TL1027894,CC,1,36997,10841,1806,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-02,2015-11-29,0,0
CUST108557,TL1027895,PL,1,80246,9073,3024,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-10,2021-07-19,0,0
CUST108557,TL1027896,PL,1,74611,10728,1788,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-20,2018-11-01,0,0
CUST108557,TL1027897,PL,1,84122,38296,12765,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-03,2019-10-20,0,0
