cust_id,app_id,application_date,age,gender,city_tier,residence_type,income_monthly,employment_type,loan_amount_requested,channel,device_score,bureau_score,bureau_vintage_months,total_tradelines,active_tradelines,total_sanctioned
CUST107508,APP207508,10/01/24,57,M,1,Rented,19826,Self-employed,105000,Online,0.22,697,100,2,2,73100
CUST107509,APP207509,27/05/24,37,F,2,Family,40485,Salaried,70000,Online,0.261,692,57,2,1,49455
CUST107510,APP207510,12/04/23,41,F,3,Rented,20497,Self-employed,80000,Partner,0.583,,,1,1,44919
CUST107511,APP207511,01/12/24,39,M,1,Owned,41913,Salaried,10000,Referral,0.068,,,0,0,0
CUST107512,APP207512,13/04/24,27,M,1,Family,32174,Salaried,90000,Online,0.389,643,67,4,2,144635
CUST107513,APP207513,23/02/24,28,M,1,Owned,109620,Salaried,90000,Online,0.229,649,117,7,6,1054356
CUST107514,APP207514,04/10/24,33,M,1,Rented,41261,Salaried,175000,Online,0.506,724,74,1,0,30498
CUST107515,APP207515,01/01/23,57,M,1,Rented,76298,Salaried,70000,Partner,0.537,,,1,1,59461
CUST107516,APP207516,27/11/24,22,M,2,Owned,37246,Salaried,90000,Online,0.327,718,63,3,1,92289
CUST107517,APP207517,29/12/24,31,M,1,Family,35574,Salaried,95000,Online,0.439,744,102,3,3,151120
CUST107518,APP207518,24/08/24,44,M,3,Owned,13714,Salaried,125000,Online,0.075,775,35,6,5,116715
CUST107519,APP207519,11/06/24,26,M,2,Owned,31823,Salaried,175000,Partner,0.613,642,45,4,3,116718
CUST107520,APP207520,19/05/24,46,M,2,Owned,19767,Self-employed,35000,Online,0.492,657,76,6,5,93676
CUST107521,APP207521,02/12/23,27,M,1,Family,188843,Self-employed,15000,Online,0.395,776,80,2,2,743186
CUST107522,APP207522,10/02/24,39,M,2,Owned,43254,Self-employed,190000,Branch,0.418,705,74,7,5,341078
CUST107523,APP207523,23/11/23,26,M,2,Owned,17824,Salaried,60000,Referral,0.315,,,0,0,0
CUST107524,APP207524,15/10/23,49,M,1,Owned,36444,Salaried,80000,Partner,0.302,666,92,1,0,30323
CUST107525,APP207525,10/11/24,22,F,1,Owned,68448,Salaried,100000,Online,0.236,733,35,2,2,108640
CUST107526,APP207526,03/02/23,39,M,3,Rented,47501,Self-employed,25000,Online,0.151,,,0,0,0
CUST107527,APP207527,25/06/24,24,F,1,Owned,36070,Salaried,155000,Online,0.198,806,97,5,3,260416
CUST107528,APP207528,16/02/24,26,M,1,Owned,57072,Salaried,120000,Online,0.281,707,47,5,2,369230
CUST107529,APP207529,30/11/23,57,F,1,Owned,41502,Salaried,120000,Online,0.651,769,80,5,2,170764
CUST107530,APP207530,28/06/23,48,M,1,Rented,14035,Salaried,80000,Online,0.65,651,51,8,6,80575
CUST107531,APP207531,29/12/24,50,F,1,Owned,24697,Salaried,195000,Partner,0.066,672,74,3,3,96869
CUST107532,APP207532,15/09/24,27,F,1,Rented,10027,Self-employed,140000,Partner,0.375,,,1,1,10006
CUST107533,APP207533,10/01/24,29,F,2,Owned,20206,Salaried,25000,Online,0.458,812,99,5,5,123434
CUST107534,APP207534,05/09/24,45,O,1,Family,71709,Salaried,65000,Online,0.231,713,37,6,6,636281
CUST107535,APP207535,20/08/24,53,M,2,Owned,22556,Salaried,75000,Partner,0.177,,,0,0,0
CUST107536,APP207536,24/10/23,21,M,2,Rented,46984,Salaried,20000,Online,0.596,764,6,5,0,387422
CUST107537,APP207537,30/09/23,26,M,1,Rented,45471,Salaried,70000,Online,0.539,746,79,7,5,293599
CUST107538,APP207538,02/04/24,38,M,2,Family,57442,Self-employed,135000,Online,0.203,762,31,2,2,396942
CUST107539,APP207539,16/09/24,30,M,2,Rented,61986,Salaried,50000,Online,0.423,671,27,4,4,401163
CUST107540,APP207540,29/07/24,48,F,2,Owned,37421,Salaried,115000,Partner,0.369,704,105,3,3,130700
CUST107541,APP207541,06/12/24,31,F,2,Owned,65904,Salaried,185000,Partner,0.511,730,50,7,6,554073
CUST107542,APP207542,14/08/24,53,M,2,Owned,58716,Salaried,140000,Online,0.503,702,25,6,4,556420
CUST107543,APP207543,12/10/24,21,M,1,Family,13697,Salaried,65000,Partner,0.153,,,0,0,0
CUST107544,APP207544,25/06/24,33,M,2,Owned,49616,Self-employed,180000,Online,0.369,,,1,0,89391
CUST107545,APP207545,23/03/24,57,F,1,Rented,28903,Salaried,160000,Online,0.353,802,64,3,3,100242
CUST107546,APP207546,17/03/23,40,M,2,Owned,27436,Self-employed,185000,Partner,0.023,723,68,2,1,128894
CUST107547,APP207547,27/11/23,21,F,1,Family,139707,Self-employed,5000,Partner,0.085,815,15,2,1,297238
CUST107548,APP207548,14/04/23,23,F,3,Rented,57792,Self-employed,20000,Online,0.288,703,61,4,2,388843
CUST107549,APP207549,17/07/23,38,F,2,Owned,59699,Self-employed,5000,Online,0.228,,,0,0,0
CUST107550,APP207550,06/01/24,34,M,2,Rented,40753,Salaried,90000,Online,0.523,,,0,0,0
CUST107551,APP207551,17/08/24,51,M,2,Owned,8981,Salaried,65000,Online,0.224,,,0,0,0
CUST107552,APP207552,30/06/23,47,F,3,Rented,18365,Salaried,125000,Online,0.09,687,26,8,7,167460
CUST107553,APP207553,07/12/24,37,F,2,Family,11461,Salaried,105000,Online,0.125,,,0,0,0
CUST107554,APP207554,29/10/24,49,O,1,Family,59162,Self-employed,75000,Partner,0.028,773,73,3,3,135536
CUST107555,APP207555,07/03/23,56,M,3,Owned,80290,Salaried,50000,Partner,0.086,,,1,0,270780
CUST107556,APP207556,09/08/23,57,F,2,Owned,64588,Salaried,175000,Online,0.25,663,59,3,3,155552
CUST107557,APP207557,09/04/24,46,M,2,Rented,31246,Self-employed,20000,Online,0.436,,,0,0,0
CUST107558,APP207558,12/11/24,37,F,3,Rented,147944,Salaried,25000,Branch,0.312,700,56,4,3,1084328
CUST107559,APP207559,27/02/24,42,F,1,Owned,56001,Salaried,190000,Partner,0.487,816,86,11,6,889721
CUST107560,APP207560,14/11/23,45,F,1,Rented,11794,Salaried,190000,Online,0.186,736,32,9,7,167509
CUST107561,APP207561,20/07/23,22,F,2,Owned,42442,Salaried,120000,Partner,0.505,731,53,4,4,202011
CUST107562,APP207562,27/05/23,42,M,2,Rented,57558,Salaried,120000,Branch,0.176,703,82,3,1,170589
CUST107563,APP207563,05/01/23,25,F,1,Rented,15913,Self-employed,200000,Online,0.404,,,0,0,0
CUST107564,APP207564,04/07/24,24,O,2,Rented,35360,Salaried,95000,Partner,0.619,678,101,8,4,332479
CUST107565,APP207565,31/07/24,56,M,2,Owned,79326,Self-employed,100000,Online,0.494,677,50,6,5,814444
CUST107566,APP207566,05/09/24,26,F,2,Family,12643,Salaried,140000,Online,0.633,695,101,5,4,71057
CUST107567,APP207567,06/01/23,41,M,3,Owned,30590,Salaried,55000,Partner,0.372,793,88,2,1,31705
CUST107568,APP207568,24/03/24,33,F,1,Owned,38864,Salaried,115000,Online,0.63,805,13,5,2,116878
CUST107569,APP207569,10/02/24,57,M,2,Owned,25721,Salaried,75000,Branch,0.678,,,0,0,0
CUST107570,APP207570,02/04/23,45,F,2,Owned,33939,Salaried,105000,Partner,0.258,730,10,7,5,331832
CUST107571,APP207571,08/02/24,46,M,1,Owned,51011,Salaried,180000,Online,0.594,723,110,5,4,522634
CUST107572,APP207572,06/01/23,40,M,1,Rented,27631,Salaried,65000,Online,0.457,687,101,2,2,73256
CUST107573,APP207573,19/10/23,53,M,1,Rented,57567,Self-employed,160000,Partner,0.212,,,0,0,0
CUST107574,APP207574,23/05/24,34,M,2,Rented,23409,Salaried,50000,Online,0.157,766,37,4,4,78766
CUST107575,APP207575,09/06/23,56,F,1,Family,34971,Self-employed,185000,Online,0.254,,,0,0,0
CUST107576,APP207576,18/06/24,37,M,1,Family,59872,Self-employed,160000,Online,0.378,793,40,7,7,569298
CUST107577,APP207577,16/09/24,41,F,1,Owned,14502,Salaried,100000,Online,0.337,655,113,2,2,20926
CUST107578,APP207578,03/09/23,36,F,2,Owned,46732,Salaried,195000,Partner,0.641,697,33,2,2,107343
CUST107579,APP207579,14/11/23,36,F,2,Rented,30338,Salaried,80000,Online,0.284,697,93,2,1,30914
CUST107580,APP207580,09/10/23,40,F,2,Rented,46800,Self-employed,195000,Online,0.234,633,99,7,6,365080
CUST107581,APP207581,24/03/23,49,M,1,Owned,63836,Self-employed,25000,Online,0.205,686,55,3,2,355361
CUST107582,APP207582,01/05/23,48,M,2,Rented,37580,Salaried,85000,Online,0.246,,,0,0,0
CUST107583,APP207583,27/11/23,28,M,2,Rented,40310,Salaried,180000,Partner,0.545,,,0,0,0
CUST107584,APP207584,21/05/24,44,M,1,Family,18184,Salaried,130000,Online,0.37,,,0,0,0
CUST107585,APP207585,30/03/24,23,F,1,Rented,56734,Self-employed,20000,Online,0.289,,,0,0,0
CUST107586,APP207586,17/07/23,45,M,3,Rented,31208,Salaried,190000,Online,0.373,675,79,7,5,395179
CUST107587,APP207587,22/07/23,39,F,2,Rented,15114,Self-employed,130000,Online,0.15,769,30,5,3,65814
CUST107588,APP207588,26/10/24,53,M,2,Owned,46353,Salaried,100000,Online,0.579,681,61,6,5,453408
CUST107589,APP207589,21/02/24,22,F,1,Rented,38899,Salaried,65000,Referral,0.151,,,1,0,35481
CUST107590,APP207590,25/11/23,35,M,3,Rented,15580,Self-employed,35000,Partner,0.285,740,8,3,0,74957
CUST107591,APP207591,14/03/24,42,M,2,Owned,38955,Self-employed,120000,Branch,0.453,728,88,2,0,131252
CUST107592,APP207592,12/10/23,30,F,3,Rented,37701,Salaried,15000,Online,0.199,813,79,7,5,430048
CUST107593,APP207593,20/04/24,38,M,3,Owned,6676,Salaried,15000,Partner,0.215,,,0,0,0
CUST107594,APP207594,03/08/23,42,F,3,Rented,48091,Salaried,80000,Branch,0.636,693,88,1,1,15040
CUST107595,APP207595,12/06/24,47,M,3,Owned,18966,Salaried,155000,Online,0.038,769,104,6,3,179236
CUST107596,APP207596,05/11/23,33,M,1,Owned,67958,Salaried,165000,Branch,0.585,677,105,7,3,659294
CUST107597,APP207597,09/08/24,53,F,3,Owned,33456,Salaried,70000,Online,0.568,743,73,1,1,21303
CUST107598,APP207598,08/06/23,25,M,1,Owned,36111,Salaried,125000,Partner,0.138,762,7,3,2,110423
CUST107599,APP207599,17/11/23,46,F,3,Owned,95189,Salaried,10000,Partner,0.4,716,43,2,2,196281
CUST107600,APP207600,04/03/24,33,M,1,Owned,59878,Salaried,65000,Online,0.328,726,44,6,4,548877
CUST107601,APP207601,31/08/24,47,M,2,Owned,41298,Salaried,90000,Referral,0.323,,,0,0,0
CUST107602,APP207602,09/03/24,34,M,1,Family,16466,Self-employed,100000,Branch,0.507,654,81,5,2,131431
CUST107603,APP207603,10/01/24,44,M,2,Family,38263,Salaried,10000,Partner,0.249,672,12,2,2,41368
CUST107604,APP207604,19/05/23,23,M,1,Rented,25440,Salaried,35000,Online,0.626,,,0,0,0
CUST107605,APP207605,15/10/23,50,M,1,Owned,61788,Salaried,65000,Online,0.786,704,66,6,3,423696
CUST107606,APP207606,10/03/24,55,M,3,Rented,26766,Salaried,40000,Online,0.517,824,109,3,3,218765
CUST107607,APP207607,07/03/24,34,F,2,Owned,46426,Salaried,15000,Branch,0.209,691,21,6,5,246825
CUST107608,APP207608,11/01/24,32,F,1,Family,47670,Salaried,70000,Online,0.215,764,79,3,2,130345
CUST107609,APP207609,17/07/23,48,M,1,Rented,51019,Salaried,115000,Partner,0.47,,,1,1,13460
CUST107610,APP207610,27/08/23,49,M,1,Owned,31454,Self-employed,40000,Partner,0.354,716,80,7,6,290473
CUST107611,APP207611,24/03/24,37,M,2,Owned,41856,Self-employed,165000,Online,0.236,818,7,2,2,45586
CUST107612,APP207612,25/09/23,41,M,3,Rented,48937,Salaried,135000,Online,0.339,699,15,1,1,43416
CUST107613,APP207613,24/08/24,43,M,2,Owned,65105,Self-employed,55000,Online,0.671,,,0,0,0
CUST107614,APP207614,01/07/24,40,M,1,Owned,44895,Self-employed,165000,Online,0.338,727,9,4,4,246856
CUST107615,APP207615,06/11/23,31,O,1,Rented,15540,Self-employed,55000,Branch,0.367,736,100,2,2,21895
CUST107616,APP207616,25/07/24,54,F,3,Owned,10976,Salaried,190000,Online,0.186,673,109,4,3,59768
CUST107617,APP207617,18/04/23,30,M,1,Rented,16558,Salaried,90000,Online,0.648,676,110,4,2,42727
CUST107618,APP207618,26/10/24,30,M,2,Family,50265,Salaried,140000,Online,0.067,712,116,1,1,44641
CUST107619,APP207619,01/11/24,26,F,1,Owned,42450,Salaried,130000,Online,0.236,692,83,4,3,193087
CUST107620,APP207620,27/05/24,56,M,2,Owned,12877,Salaried,150000,Partner,0.289,833,63,3,3,76802
CUST107621,APP207621,03/04/23,44,F,3,Family,16522,Salaried,50000,Online,0.693,752,56,2,1,70197
CUST107622,APP207622,03/08/24,32,F,1,Owned,77015,Salaried,15000,Online,0.237,,,0,0,0
CUST107623,APP207623,28/06/23,43,M,2,Owned,37912,Self-employed,160000,Branch,0.465,728,17,3,3,128544
CUST107624,APP207624,13/12/23,47,M,2,Family,61565,Self-employed,180000,Partner,0.32,,,0,0,0
CUST107625,APP207625,31/08/24,57,F,1,Owned,41233,Salaried,50000,Online,0.857,,,1,1,13291
CUST107626,APP207626,27/06/24,26,F,1,Owned,32317,Salaried,105000,Referral,0.441,665,36,4,2,202265
CUST107627,APP207627,06/05/23,21,M,2,Owned,25436,Salaried,35000,Branch,0.27,699,100,2,2,73042
CUST107628,APP207628,19/03/23,26,F,1,Family,61486,Salaried,125000,Online,0.471,696,55,1,0,115206
CUST107629,APP207629,16/06/23,42,M,3,Rented,36087,Salaried,170000,Branch,0.689,692,17,3,2,160910
CUST107630,APP207630,30/01/24,44,M,1,Rented,19474,Salaried,125000,Online,0.213,690,30,1,1,46941
CUST107631,APP207631,08/11/23,45,F,1,Owned,35924,Self-employed,45000,Branch,0.56,765,67,6,3,268577
CUST107632,APP207632,02/09/24,35,F,1,Owned,34638,Salaried,40000,Referral,0.244,686,72,5,5,176729
CUST107633,APP207633,20/09/23,46,F,1,Family,14370,Salaried,175000,Partner,0.661,725,87,6,4,87733
CUST107634,APP207634,14/09/24,28,F,2,Rented,51593,Self-employed,140000,Online,0.068,,,1,1,75749
CUST107635,APP207635,03/03/24,44,M,1,Owned,35706,Self-employed,50000,Branch,0.285,706,13,2,2,137323
CUST107636,APP207636,21/04/24,26,M,2,Family,44860,Salaried,70000,Online,0.545,,,1,1,148377
CUST107637,APP207637,25/06/24,55,M,3,Family,68999,Salaried,145000,Online,0.203,743,23,5,3,340774
CUST107638,APP207638,15/06/24,21,M,2,Rented,29992,Salaried,5000,Online,0.423,,,1,1,66300
CUST107639,APP207639,02/07/24,56,F,1,Family,82835,Self-employed,95000,Online,0.188,682,79,5,2,446235
CUST107640,APP207640,10/02/23,32,M,3,Owned,54945,Salaried,70000,Branch,0.485,749,55,7,6,456569
CUST107641,APP207641,05/05/23,31,F,1,Rented,52163,Salaried,100000,Branch,0.343,722,10,6,6,577568
CUST107642,APP207642,30/10/23,32,F,2,Owned,36934,Salaried,190000,Online,0.351,805,102,5,5,206273
CUST107643,APP207643,08/05/24,27,M,1,Rented,125148,Salaried,180000,Online,0.198,761,113,2,1,261557
CUST107644,APP207644,05/01/23,31,M,1,Family,34905,Salaried,40000,Online,0.41,729,11,8,6,327465
CUST107645,APP207645,16/09/24,56,F,3,Rented,43035,Salaried,190000,Partner,0.171,739,102,9,7,486593
CUST107646,APP207646,12/03/23,51,O,1,Rented,51280,Salaried,120000,Branch,0.523,651,105,4,3,89627
CUST107647,APP207647,01/10/24,53,F,2,Owned,22452,Salaried,35000,Online,0.276,671,76,2,2,25112
CUST107648,APP207648,23/04/23,33,M,1,Rented,62447,Salaried,25000,Online,0.264,662,50,5,2,564582
CUST107649,APP207649,02/01/24,38,M,2,Owned,36042,Self-employed,70000,Online,0.437,686,71,6,2,254345
CUST107650,APP207650,20/12/24,44,M,2,Owned,54053,Salaried,45000,Online,0.474,703,82,6,4,438016
CUST107651,APP207651,11/04/24,29,M,1,Rented,126594,Self-employed,100000,Online,0.334,,,0,0,0
CUST107652,APP207652,05/12/23,51,F,2,Rented,26478,Salaried,130000,Online,0.268,681,113,5,4,208869
CUST107653,APP207653,10/03/23,30,F,2,Owned,105308,Salaried,125000,Online,0.44,660,101,5,3,929872
CUST107654,APP207654,19/02/23,22,M,2,Owned,31009,Salaried,100000,Online,0.409,775,40,5,3,150907
CUST107655,APP207655,24/07/23,35,M,2,Rented,100659,Self-employed,30000,Referral,0.117,,,1,1,85001
CUST107656,APP207656,22/06/23,23,M,2,Rented,123561,Salaried,35000,Branch,0.353,703,15,7,6,950224
CUST107657,APP207657,16/10/23,51,F,1,Owned,33609,Salaried,180000,Partner,0.499,747,117,4,2,176998
CUST107658,APP207658,04/03/23,26,M,2,Rented,64196,Salaried,180000,Online,0.605,659,94,4,3,162322
CUST107659,APP207659,18/04/24,23,F,2,Rented,63240,Salaried,100000,Branch,0.352,680,109,2,1,234157
CUST107660,APP207660,30/01/23,31,M,1,Rented,54638,Salaried,90000,Referral,0.216,,,0,0,0
CUST107661,APP207661,16/07/24,35,F,3,Rented,20248,Self-employed,40000,Online,0.288,710,12,1,1,12950
CUST107662,APP207662,26/10/23,48,M,1,Rented,76510,Salaried,135000,Online,0.416,707,43,2,2,412085
CUST107663,APP207663,23/12/24,30,M,1,Family,61401,Salaried,25000,Partner,0.185,754,83,2,2,70623
CUST107664,APP207664,08/11/23,27,F,1,Family,51608,Self-employed,155000,Partner,0.092,692,75,3,2,118950
CUST107665,APP207665,21/04/24,35,M,1,Rented,68247,Salaried,105000,Branch,0.215,780,87,4,2,258541
CUST107666,APP207666,24/05/24,38,M,1,Owned,36827,Salaried,15000,Online,0.284,701,12,3,1,159084
CUST107667,APP207667,09/02/24,38,M,3,Owned,18648,Salaried,130000,Online,0.121,635,52,2,1,12077
CUST107668,APP207668,11/08/23,44,M,1,Rented,40255,Salaried,85000,Partner,0.329,832,28,4,2,145242
CUST107669,APP207669,06/07/24,22,M,2,Owned,103012,Salaried,150000,Online,0.622,,,1,1,184315
CUST107670,APP207670,09/04/24,40,F,1,Owned,44831,Salaried,115000,Online,0.489,685,111,1,0,16058
CUST107671,APP207671,14/02/23,54,F,2,Family,30300,Salaried,125000,Online,0.471,698,21,3,1,130962
CUST107672,APP207672,23/08/24,46,M,3,Rented,39016,Salaried,20000,Online,0.121,741,108,2,1,150508
CUST107673,APP207673,29/09/24,27,M,1,Owned,38381,Self-employed,55000,Online,0.133,,,0,0,0
CUST107674,APP207674,17/05/23,50,M,3,Family,40570,Salaried,190000,Partner,0.213,725,92,6,4,275714
CUST107675,APP207675,12/05/24,25,M,3,Rented,18534,Salaried,90000,Online,0.302,698,20,3,1,42377
CUST107676,APP207676,19/01/24,31,M,2,Rented,10037,Salaried,165000,Partner,0.23,682,34,7,5,77641
CUST107677,APP207677,07/12/23,21,F,1,Owned,15588,Salaried,180000,Online,0.21,,,0,0,0
CUST107678,APP207678,09/01/23,54,M,2,Rented,16143,Salaried,190000,Online,0.248,708,72,10,8,145326
CUST107679,APP207679,06/06/23,21,M,3,Rented,22485,Salaried,90000,Online,0.49,733,38,6,6,83904
CUST107680,APP207680,22/10/24,39,F,1,Rented,49087,Self-employed,80000,Referral,0.446,730,22,5,5,196798
CUST107681,APP207681,25/05/24,22,F,2,Owned,44493,Self-employed,110000,Online,0.032,736,21,1,0,35894
CUST107682,APP207682,23/12/24,41,F,1,Rented,61082,Salaried,105000,Online,0.398,774,47,1,0,106743
CUST107683,APP207683,16/09/24,40,F,1,Rented,26421,Self-employed,155000,Partner,0.373,727,102,5,3,121854
CUST107684,APP207684,07/02/24,43,F,3,Family,53632,Self-employed,155000,Online,0.247,757,78,2,2,191706
CUST107685,APP207685,11/08/23,41,M,1,Rented,66641,Salaried,135000,Branch,0.433,757,39,3,1,186296
CUST107686,APP207686,01/06/23,44,M,1,Owned,13047,Salaried,185000,Branch,0.174,788,50,3,0,20909
CUST107687,APP207687,27/01/23,24,M,2,Owned,19557,Self-employed,15000,Branch,0.466,677,41,8,4,145411
CUST107688,APP207688,31/08/24,32,F,1,Rented,15086,Salaried,155000,Partner,0.272,669,102,3,2,69303
CUST107689,APP207689,10/04/24,42,F,1,Rented,15338,Self-employed,170000,Online,0.307,,,0,0,0
CUST107690,APP207690,01/02/24,40,M,2,Owned,31912,Salaried,130000,Online,0.294,719,76,3,2,44836
CUST107691,APP207691,05/02/24,38,F,1,Owned,14378,Salaried,120000,Online,0.159,733,45,2,2,21872
CUST107692,APP207692,26/06/24,21,F,1,Owned,22929,Salaried,50000,Branch,0.224,694,23,3,1,53493
CUST107693,APP207693,29/06/23,50,F,1,Owned,10166,Self-employed,145000,Partner,0.081,718,94,6,3,34354
CUST107694,APP207694,22/04/24,53,F,2,Owned,62596,Salaried,190000,Referral,0.324,785,93,3,3,262790
CUST107695,APP207695,12/05/23,44,F,3,Family,44968,Salaried,65000,Partner,0.262,,,1,1,70144
CUST107696,APP207696,07/06/24,34,M,3,Rented,46376,Salaried,185000,Online,0.524,772,86,7,3,541868
CUST107697,APP207697,29/01/23,56,M,1,Family,45558,Salaried,195000,Online,0.321,681,52,4,4,222928
CUST107698,APP207698,07/10/23,25,M,2,Family,55923,Salaried,30000,Online,0.375,751,47,3,1,134760
CUST107699,APP207699,05/07/23,31,M,3,Rented,17816,Salaried,70000,Online,0.335,785,98,3,2,61045
CUST107700,APP207700,23/05/24,44,M,1,Owned,22836,Salaried,150000,Partner,0.088,,,0,0,0
CUST107701,APP207701,01/01/23,51,F,3,Family,8766,Salaried,195000,Online,0.248,,,1,0,14297
CUST107702,APP207702,03/05/23,33,F,3,Owned,51909,Salaried,20000,Partner,0.209,728,63,3,3,293816
CUST107703,APP207703,09/03/23,36,F,1,Owned,56268,Salaried,140000,Partner,0.043,682,90,1,0,15683
CUST107704,APP207704,03/08/23,44,M,1,Owned,43800,Salaried,195000,Partner,0.144,715,23,5,1,250875
CUST107705,APP207705,28/08/24,33,M,1,Owned,28548,Salaried,50000,Referral,0.259,,,0,0,0
CUST107706,APP207706,07/11/23,44,M,1,Owned,30291,Salaried,130000,Partner,0.202,733,65,2,2,51588
CUST107707,APP207707,02/10/23,46,M,3,Owned,14915,Salaried,170000,Partner,0.723,708,97,4,4,89810
CUST107708,APP207708,04/06/24,22,M,3,Owned,27975,Salaried,145000,Online,0.315,676,109,2,2,32210
CUST107709,APP207709,03/11/23,36,M,1,Rented,6000,Salaried,40000,Branch,0.159,722,34,2,1,10084
CUST107710,APP207710,11/11/23,21,M,2,Rented,78614,Salaried,195000,Online,0.463,764,99,2,2,442791
CUST107711,APP207711,31/03/24,31,F,2,Rented,40507,Salaried,90000,Online,0.286,724,13,1,1,144545
CUST107712,APP207712,05/06/23,55,M,1,Owned,18860,Salaried,45000,Referral,0.311,686,30,4,3,93808
CUST107713,APP207713,07/02/24,49,F,2,Owned,121784,Salaried,110000,Online,0.089,688,117,7,7,1639123
CUST107714,APP207714,12/01/23,57,M,3,Owned,54664,Salaried,90000,Online,0.177,738,52,2,2,102055
CUST107715,APP207715,26/07/24,37,F,1,Rented,12538,Salaried,185000,Online,0.495,675,13,4,4,31739
CUST107716,APP207716,30/06/24,48,M,1,Rented,62137,Salaried,165000,Online,0.35,,,0,0,0
CUST107717,APP207717,23/02/23,49,M,1,Owned,31581,Self-employed,10000,Partner,0.228,714,105,2,2,159593
CUST107718,APP207718,14/12/24,23,M,1,Owned,67136,Salaried,130000,Online,0.354,687,51,3,2,197633
CUST107719,APP207719,12/03/23,30,F,1,Owned,56155,Salaried,85000,Online,0.25,675,79,2,1,61952
CUST107720,APP207720,02/03/24,34,M,1,Owned,15836,Salaried,20000,Branch,0.12,716,16,3,3,47189
CUST107721,APP207721,09/08/23,32,M,2,Owned,52503,Salaried,45000,Online,0.116,740,38,2,2,139909
CUST107722,APP207722,18/07/24,50,F,2,Owned,52883,Salaried,50000,Online,0.177,828,100,5,5,390918
CUST107723,APP207723,06/10/24,52,M,1,Owned,55882,Salaried,25000,Online,0.165,657,106,7,3,393318
CUST107724,APP207724,10/03/24,52,M,1,Family,11059,Salaried,190000,Online,0.591,677,119,5,4,78675
CUST107725,APP207725,11/12/24,52,M,3,Family,38637,Self-employed,200000,Online,0.388,707,35,1,0,29088
CUST107726,APP207726,28/03/24,46,F,3,Rented,16660,Salaried,110000,Branch,0.327,,,0,0,0
CUST107727,APP207727,28/09/23,21,M,1,Rented,112613,Salaried,95000,Online,0.08,716,48,5,5,529646
CUST107728,APP207728,27/09/23,22,M,1,Owned,16140,Salaried,185000,Online,0.132,669,15,3,3,31257
CUST107729,APP207729,25/09/24,37,M,3,Owned,15894,Salaried,165000,Partner,0.22,689,8,6,4,126892
CUST107730,APP207730,03/08/23,50,M,1,Owned,60586,Salaried,30000,Online,0.368,713,79,1,1,108044
CUST107731,APP207731,25/06/23,27,F,1,Rented,29829,Salaried,115000,Online,0.303,,,0,0,0
CUST107732,APP207732,15/04/24,47,M,1,Family,13664,Self-employed,70000,Online,0.115,713,102,4,4,66312
CUST107733,APP207733,01/06/23,29,M,1,Owned,48348,Self-employed,155000,Online,0.168,,,0,0,0
CUST107734,APP207734,20/12/23,42,M,1,Owned,29941,Salaried,165000,Online,0.202,,,0,0,0
CUST107735,APP207735,23/12/24,54,M,1,Rented,51721,Self-employed,85000,Partner,0.161,,,1,1,45246
CUST107736,APP207736,10/11/23,21,M,2,Owned,16897,Salaried,5000,Online,0.303,756,101,5,4,125033
CUST107737,APP207737,22/03/24,29,M,3,Rented,15924,Salaried,60000,Partner,0.516,706,83,4,3,104887
CUST107738,APP207738,04/01/23,40,M,3,Rented,12625,Salaried,15000,Branch,0.2,676,9,4,2,73781
CUST107739,APP207739,22/07/23,39,F,1,Owned,15299,Salaried,180000,Partner,0.55,735,106,8,6,90159
CUST107740,APP207740,16/05/23,56,M,1,Rented,8400,Salaried,120000,Branch,0.345,677,28,1,1,6385
CUST107741,APP207741,13/11/23,24,M,2,Owned,38154,Salaried,70000,Online,0.535,649,66,3,2,195162
CUST107742,APP207742,29/01/24,29,M,2,Owned,6637,Self-employed,185000,Referral,0.361,672,9,6,4,69261
CUST107743,APP207743,24/03/23,42,M,1,Family,40862,Salaried,140000,Online,0.021,724,90,3,3,63697
CUST107744,APP207744,09/03/24,38,F,1,Owned,43242,Salaried,135000,Online,0.433,655,17,1,1,33843
CUST107745,APP207745,26/02/23,32,M,1,Owned,37577,Salaried,100000,Online,0.434,660,74,9,5,582925
CUST107746,APP207746,26/01/24,29,M,1,Owned,10970,Salaried,75000,Partner,0.47,627,66,3,3,41738
CUST107747,APP207747,17/08/23,26,F,1,Owned,55267,Salaried,125000,Referral,0.689,758,16,2,2,168520
CUST107748,APP207748,22/09/23,39,M,3,Owned,41611,Salaried,30000,Online,0.343,,,1,0,35572
CUST107749,APP207749,01/04/23,27,M,1,Owned,85008,Salaried,70000,Online,0.317,748,32,4,3,459248
CUST107750,APP207750,15/09/24,36,M,3,Owned,33875,Salaried,195000,Online,0.312,697,65,2,0,20874
CUST107751,APP207751,03/02/24,25,M,3,Owned,44466,Salaried,150000,Online,0.333,898,96,5,5,218255
CUST107752,APP207752,20/07/23,36,M,1,Rented,12266,Self-employed,140000,Online,0.417,777,111,6,4,71098
CUST107753,APP207753,11/11/24,21,M,2,Owned,41434,Salaried,155000,Online,0.122,710,116,3,1,114573
CUST107754,APP207754,22/02/24,57,M,2,Rented,18092,Salaried,45000,Branch,0.558,664,38,4,2,170509
CUST107755,APP207755,23/09/24,39,M,1,Owned,12612,Salaried,10000,Online,0.588,706,17,2,2,26786
